elapsed_s,power_w,gpu_use_pct,vram_used_mb,vram_total_mb
460.665,123.016,99.0,1771.26171875,32768.0
461.058,123.04,99.0,1783.2578125,32768.0
461.455,123.015,99.0,1791.2578125,32768.0
461.859,123.067,99.0,1803.26171875,32768.0
462.257,123.099,99.0,1815.26171875,32768.0
462.658,124.027,99.0,1827.24609375,32768.0
463.058,124.039,99.0,1835.25,32768.0
463.463,123.028,99.0,1847.25390625,32768.0
463.832,117.069,99.0,1855.25390625,32768.0
464.192,108.006,99.0,1867.24609375,32768.0
464.557,96.039,99.0,1875.25,32768.0
464.914,86.027,99.0,1883.24609375,32768.0
465.276,78.026,100.0,1891.24609375,32768.0
